,Unnamed: 0,WID,Label,Eth Balance,Txn Count,Exchange,ERC 20 Txn,ERC 20 Txn In,ERC 20 Txn Out,ERC721 Txn Out,ERC721 Txn In,ERC721 Txn,Ratio Transfers
566,566,0x6887246668a3b87f54deb3b94ba47a6f63f32985,,70.69676251,319.0,N,5.0,5.0,0.0,0.0,0.0,0.0,1000.0
567,567,0x6891846e0401139ff4f2dc707b9d395ac534f8c9,,0.000744352,5.0,N,4.0,3.0,1.0,0.0,0.0,0.0,3.0
568,568,0x69073269729e6414b26ec8dc0fd935c73b579f1e,,30000.0,2.0,N,87.0,87.0,0.0,0.0,0.0,0.0,1000.0
569,569,0x6953238338ffd95b84b176b3fc25384914885163,,0.055595023,3.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
570,570,0x6a597baf0805daab48a459358432f7ad1002c582,,0.007636609,14.0,N,0.0,0.0,0.0,5.0,6.0,11.0,1.0
571,571,0x6a88f5532fa894bcc1b629b78bd88723539d12e0,,1.171349039,36.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
572,572,0x6ac41850480d96b9986f782b0f621a520bdc43dd,,0.066901868,22.0,N,12.0,6.0,6.0,0.0,0.0,0.0,1.0
573,573,0x6d0164ba88991be0403d5f3b2516c28c862f8e55,,0.062204535,115.0,N,59.0,37.0,22.0,0.0,0.0,0.0,1.68
574,574,0x6d292ceedb53ad7c87809cef8ea8b12f1415c766,,0.41443326,203.0,N,17.0,10.0,7.0,64.0,100.0,164.0,1.43
575,575,0x6d45183c465f0757c3aec6489bbff7fe19e9da6f,,0.042634794,2124.0,N,3.0,3.0,0.0,0.0,0.0,0.0,1000.0
576,576,0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7,,540.7878146,10000.0,N,10000.0,6321.0,3679.0,0.0,4.0,4.0,1.72
577,577,0x6e107048eafcf2648a950e7c18ba44a6adfcfec2,,0.771515102,316.0,N,68.0,39.0,29.0,117.0,146.0,263.0,1.34
578,578,0x6f01c6ac94f2a1551dd25ef76987609a6712144a,,0.009147472,1979.0,N,4405.0,2625.0,1780.0,0.0,96.0,96.0,1.47
579,579,0x70bab39f53f3abb9a3e3938a1849e9d19e618c79,,0.008562238,21.0,N,1.0,1.0,0.0,3.0,6.0,9.0,1000.0
580,580,0x70d7ba320791baf88b117fe84b1a57d395c22cb0,,0.127900986,18.0,N,15.0,11.0,4.0,0.0,0.0,0.0,2.75
581,581,0x713bbf05b73c5beb35023720e913bfb14a337d75,,0.253228265,289.0,N,18.0,11.0,7.0,65.0,206.0,271.0,1.57
582,582,0x71ba7e6a569e5ff2b996a8fac81fbb59053650b6,,0.028241095,30.0,N,0.0,0.0,0.0,7.0,7.0,14.0,1.0
583,583,0x71c5943d5aff01ff21730df9ce9e73d7031fd60e,,7.28e-05,2.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
584,584,0x72289069a7eed1ef1717cfddaaad62b3274c84d8,,0.0,2.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
585,585,0x73724c58b85ba6dd375f41c3f452efd923ce622d,,0.856888243,72.0,N,68.0,12.0,56.0,0.0,0.0,0.0,0.21
586,586,0x73bceb1cd57c711feac4224d062b0f6ff338501e,,2003504.571,471.0,N,132.0,132.0,0.0,0.0,95.0,95.0,1000.0
587,587,0x73d02e464bdaf2f4ae3b4c4d6083c38ac6b65b71,,582.9453911,8.0,N,27.0,27.0,0.0,0.0,0.0,0.0,1000.0
588,588,0x73f3007f5737691fb30cd7a9ffab98e77471ca1b,,584.0884073,3.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
589,589,0x74de5d4fcbf63e00296fd95d33236b9794016631,,0.0,22.0,N,10000.0,4390.0,5610.0,0.0,5.0,5.0,0.78
590,590,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,,163.3272474,10000.0,N,10000.0,2674.0,7326.0,0.0,0.0,0.0,0.37
591,591,0x7584d87855f32e7455428b198fa96c3e053f6866,,1.514348581,28.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
592,592,0x75e1a9485582da07aca2f5ae9fc4044a44e6a08f,,1.888284793,534.0,N,452.0,246.0,206.0,14.0,45.0,59.0,1.19
593,593,0x77226d9cc12862dcfafcd0eb514cc4b696a57233,,36314.91253,3.0,N,8.0,8.0,0.0,0.0,0.0,0.0,1000.0
594,594,0x7755c7ecc1ddfe1bef974c10ee5522500596ba16,,0.041862412,495.0,N,522.0,336.0,186.0,11.0,56.0,67.0,1.81
595,595,0x77dd52c08f4aaa9da42ed1bf2e738b8969ab980f,,0.286340199,552.0,N,276.0,99.0,177.0,34.0,96.0,130.0,0.56
596,596,0x77ec2a722c2393d3fd64617bbaf1499c713e616b,,16.24085699,10000.0,N,44.0,43.0,1.0,0.0,14.0,14.0,43.0
597,597,0x78b46f9922923cad627fba5682f9567f46622033,,0.0,5.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
598,598,0x7923b7e68ee176ab23fbcf31eb727beaaf4e8f37,,0.010555211,6.0,N,0.0,0.0,0.0,1.0,1.0,2.0,1.0
599,599,0x79f1911693792b083a541e1e2ee09f11e0bd11f7,,4.976491683,346.0,N,449.0,107.0,342.0,0.0,0.0,0.0,0.31
600,600,0x7a116b21e0c8729b8b6939bd526274da0208743d,,4.666456362,10.0,N,3.0,2.0,1.0,0.0,2.0,2.0,2.0
601,601,0x7b521dd7d98bbd54d369770583b3c7478e9ae534,,0.055816111,1629.0,N,948.0,552.0,396.0,0.0,0.0,0.0,1.39
602,602,0x7b782abdc3c9a4722ca224febbd9d2cbe0cc2eb3,,0.0,24.0,N,35.0,22.0,13.0,0.0,0.0,0.0,1.69
603,603,0x7dc322bcd305916acb56e995f5a886c4b8bbdade,,0.147884893,40.0,N,3.0,2.0,1.0,7.0,23.0,30.0,2.0
604,604,0x7ddb0d47155e3d69dd0767b355e70b4927ee9838,,0.0,2.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
605,605,0x7defc4962689b8a2c238ae151342ae9b3d88d218,,0.052435291,29.0,N,12.0,10.0,2.0,0.0,1.0,1.0,5.0
606,606,0x7e4b27e1fe9632e361814a668f1e8546ea514cbd,,582.7994789,1.0,N,2.0,2.0,0.0,0.0,0.0,0.0,1000.0
607,607,0x7e70eb323cb0e3fcb91c4cc71abe45dbc980865c,,0.00114806,3.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
608,608,0x80ef0df942c784efd099a5c1c9996759cb94d9a7,,0.0,130.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
609,609,0x80f590388e412f409e8223886a315e0f98fcb2ed,,0.048369033,10.0,N,4.0,2.0,2.0,0.0,0.0,0.0,1.0
610,610,0x8169b1d17ce9baf28bedd917937d1b9352c362fa,,0.000687939,7.0,N,1.0,1.0,0.0,0.0,0.0,0.0,1000.0
611,611,0x8215dbaa846fe5188ba0f2b525496ef966560f15,,0.619387364,17.0,N,12.0,6.0,6.0,0.0,1.0,1.0,1.0
612,612,0x821a08770c428fb15b49f562f606f209de535e80,,0.405419145,847.0,N,2423.0,1724.0,699.0,0.0,0.0,0.0,2.47
613,613,0x824ad56a1fe7e564b52ebf1c6ca78b0ef8e01b24,,36105.19185,13.0,N,2.0,2.0,0.0,0.0,0.0,0.0,1000.0
614,614,0x8403c6285392be191c4c944fb7189d7d9d756409,,0.016054654,249.0,N,116.0,70.0,46.0,0.0,0.0,0.0,1.52
615,615,0x842ad182610c231d2466dac22bdc9853012937b1,,0.02422119,90.0,N,54.0,43.0,11.0,0.0,0.0,0.0,3.91
616,616,0x844d15d0605657825b1ce3a2f6a57b6f9f2dc569,,0.334572065,97.0,N,21.0,8.0,13.0,2.0,33.0,35.0,0.62
617,617,0x84c4514c408add63b345d4401ed950b3e39f20ba,,2.46e-06,11.0,N,2.0,1.0,1.0,0.0,0.0,0.0,1.0
618,618,0x850045e7c15c27c018e2d88c472011f236f8725a,,0.408246541,167.0,N,9.0,4.0,5.0,45.0,74.0,119.0,0.8
619,619,0x85531a2fe3c5a654962cb507362c0db38897367d,,0.046674645,152.0,N,83.0,55.0,28.0,0.0,1.0,1.0,1.96
620,620,0x85ad8bdf4a7b81cb647b90250b5b2f83cf23efe4,,37006.32963,3.0,N,1.0,1.0,0.0,0.0,0.0,0.0,1000.0
621,621,0x85f6c8390681c5e3a66be477facc946cb767dca9,,0.012850366,104.0,N,185.0,96.0,89.0,0.0,0.0,0.0,1.08
622,622,0x87839e0378c62d8962c76726cfdd932a97ef626a,,3.314752203,406.0,N,546.0,292.0,254.0,0.0,0.0,0.0,1.15
623,623,0x87bc63040290caa8b6ccc1672135f74840a1f2c7,,0.09413239,132.0,N,82.0,50.0,32.0,3.0,16.0,19.0,1.56
624,624,0x87cbc48075d7aa1760ac71c41e8bc289b6a31f56,,1279.939106,10000.0,N,10000.0,193.0,9807.0,0.0,400.0,400.0,0.02
625,625,0x8876819535b48b551c9e97ebc07332c7482b4b2d,,0.0,10000.0,N,10000.0,5000.0,5000.0,0.0,0.0,0.0,1.0
626,626,0x893b5110cfc9fd970f802efd35cc4f90a3275520,,0.016242029,9.0,N,0.0,0.0,0.0,2.0,5.0,7.0,1.0
627,627,0x8ad982f70cae30aefca233f6378b2226827d7b96,,0.000250124,305.0,N,309.0,190.0,119.0,0.0,0.0,0.0,1.6
628,628,0x8b964f9586724b9220875cc213d837e3c45ce531,,0.000193891,42.0,N,26.0,13.0,13.0,0.0,0.0,0.0,1.0
629,629,0x8bde6e2da511d140813dcbf1acd488186a60a747,,1.289796744,391.0,N,118.0,59.0,59.0,43.0,81.0,124.0,1.0
630,630,0x8bff2d1ec8df78bdc4d0becc03cc7ada6fcb1a63,,582.8251,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
631,631,0x8c0556dd72f27246b0cce8a66374364ba52ac1a1,,8.82e-05,9.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
632,632,0x8cd32134847e764a3784a87c5a5b4c13474f516f,,0.050047465,468.0,N,417.0,233.0,184.0,0.0,0.0,0.0,1.27
633,633,0x8dca993d8625c32d02d0d75d024d107fccfd01f0,,0.0,0.0,N,2.0,1.0,1.0,0.0,0.0,0.0,1.0
634,634,0x8ddcd0b6526921dc98d8f73f20ebf88251949534,,1.881390508,10000.0,N,3.0,3.0,0.0,0.0,0.0,0.0,1000.0
635,635,0x8e381d2720aa3a2297014632f0794d3370a590f3,,582.746207,55.0,N,4.0,3.0,1.0,0.0,1.0,1.0,3.0
636,636,0x8f107bae3c4413212f783b016b915c31f9e00fac,,0.000919047,8.0,N,6.0,3.0,3.0,0.0,0.0,0.0,1.0
637,637,0x8f19e091491b09b6ed954c8f41f08e92790a56f9,,0.0,4.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
638,638,0x8fbe49da7aeadf2bf92e772f52b8449ff1b286eb,,0.00675045,133.0,N,17.0,12.0,5.0,0.0,0.0,0.0,2.4
639,639,0x9089328fd1cdb578fd6ddd7606af1289ec298d63,,0.142745295,383.0,N,146.0,86.0,13.0,0.0,0.0,0.0,6.62
640,640,0x911d86c1f8849777c942f44902bd6e6e7f251520,,0.0,16.0,N,966.0,492.0,474.0,0.0,0.0,0.0,1.04
641,641,0x912fd21d7a69678227fe6d08c64222db41477ba0,,612.6416657,10000.0,N,10001.0,2254.0,7747.0,0.0,106.0,106.0,0.29
642,642,0x913f2dee2746cda2ab34106c47abc4a8f4e36fa5,,0.0,264.0,N,1392.0,330.0,1062.0,0.0,0.0,0.0,0.31
643,643,0x91a3ebce4e0d326539c6e2720f25449774cb615e,,0.015008891,140.0,N,20.0,17.0,3.0,7.0,46.0,53.0,5.67
644,644,0x92663fdc7050329c34031e1077ec846ed7dac58a,,0.028798818,3.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
645,645,0x92bd876319b474588a30b815f3e61d872305538f,,2.064085677,10000.0,N,10000.0,93.0,9907.0,0.0,0.0,0.0,0.01
646,646,0x93167d365789e394a2f078dda8bc55c481714690,,0.41064731,132.0,N,95.0,40.0,55.0,0.0,0.0,0.0,0.73
647,647,0x93800a256297d5f651ad9609a17cc8dedc57bd95,,0.130207535,97.0,N,0.0,0.0,0.0,0.0,39.0,39.0,1.0
648,648,0x94073592368e838dd614fa629b37f60ec7b1c3a4,,1.439135123,530.0,N,92.0,55.0,37.0,104.0,233.0,337.0,1.49
649,649,0x94fa6cf29708146f6a8be90edb5d006c8caee1cd,,0.036165978,86.0,N,3.0,2.0,1.0,9.0,27.0,36.0,2.0
650,650,0x95a9bd206ae52c4ba8eecfc93d18eacdd41c88cc,,12.58944048,10000.0,N,10000.0,7116.0,2884.0,0.0,50.0,50.0,2.47
651,651,0x96212929e3de18921dd0969384ae8c795653cf27,,0.377326179,199.0,N,415.0,339.0,76.0,0.0,1.0,1.0,4.46
652,652,0x9632ad337e5ceb81077c9c6cf1e93146f80a9d16,,0.090794757,35.0,N,32.0,23.0,9.0,0.0,0.0,0.0,2.56
653,653,0x969378cdb054d9887392b21c84afab429029a91a,,0.471429006,8.0,N,10000.0,5002.0,4998.0,0.0,0.0,0.0,1.0
654,654,0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3,,5.732264824,472.0,N,10000.0,9910.0,90.0,0.0,3.0,3.0,110.11
655,655,0x9891383cd6396dff0badeb04392799f754bb52b7,,0.069448474,113.0,N,17.0,9.0,8.0,12.0,38.0,50.0,1.12
656,656,0x9a7c61f909f19b1b212ea45f3fddd173c13f2b64,,0.223180625,1104.0,N,414.0,247.0,167.0,102.0,274.0,376.0,1.48
657,657,0x9aab019c4c67e5501c0c84bbdbd2540972392145,,193.3405036,102.0,N,117.0,116.0,1.0,31.0,193.0,224.0,116.0
658,658,0x9af9fac4fe4fda4d5b5330997bfd37603cce4a10,,0.008437404,116.0,N,4.0,2.0,2.0,36.0,55.0,91.0,1.0
659,659,0x9b7384b822a748b667b3bae9bfb8aa32d1b61710,,0.021094593,96.0,N,48.0,31.0,17.0,0.0,0.0,0.0,1.82
660,660,0x9bd0c62776914d6e03500659c495c2e5d91aebec,,0.00932392,3.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
661,661,0x9c37195b0e620f0b429a615a29045137a0871bba,,0.697356226,130.0,N,4.0,1.0,3.0,82.0,157.0,239.0,0.33
662,662,0x9cc5be83b211620cfe23e25bc65d6da6751bcf09,,0.005972309,10000.0,N,10000.0,5744.0,4256.0,0.0,1.0,1.0,1.35
663,663,0x9d6b54b11a43f73c4b174e93c56609558ca7660d,,1.886223804,231.0,N,37.0,16.0,21.0,0.0,0.0,0.0,0.76
664,664,0x9ea468e0ffc6a6dbfc6c81e81efe15719fd88b67,,0.0,53.0,N,8587.0,4347.0,4240.0,0.0,0.0,0.0,1.03
665,665,0x9ee589c6bc050971f87d67f28ac917b166cb6a64,,0.270593673,54.0,N,7.0,3.0,4.0,2.0,8.0,10.0,0.75
666,666,0x9f2a6fa34ad8f0e8acdc77c24573b0324de97166,,36276.55986,12.0,N,8.0,8.0,0.0,0.0,0.0,0.0,1000.0
667,667,0x9f67509404dec976506fad264aeb3b50a751e3b3,,0.020171153,40.0,N,38.0,17.0,21.0,0.0,0.0,0.0,0.81
668,668,0x9f88c19b6d89b275ce0c186d18d025172ea979b5,,0.020780288,11.0,N,7.0,4.0,3.0,0.0,0.0,0.0,1.33
669,669,0x9ff3a106365cf10d2fa18f3216dda5999e33f5e7,,0.184393197,73.0,N,3.0,3.0,0.0,0.0,0.0,0.0,1000.0
670,670,0xa286e0c0fd25bbeadc028f1c073769bdd665a08a,,0.012125064,143.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
671,671,0xa2aa74d8542a917a51601f0105e03febbde52eed,,1.884625495,10000.0,N,0.0,0.0,0.0,0.0,46.0,46.0,1.0
672,672,0xa32e317f86ba61e87083e3e39bebba3837697678,,30000.01559,6.0,N,146.0,86.0,13.0,0.0,0.0,0.0,6.62
673,673,0xa3f480eb9e0a0d91d20538464c89a7d3d4951b63,,35986.7973,22.0,N,27.0,11.0,16.0,0.0,0.0,0.0,0.69
674,674,0xa4e5961b58dbe487639929643dcb1dc3848daf5e,,11.46878702,10000.0,N,47.0,46.0,1.0,0.0,0.0,0.0,46.0
675,675,0xa5127ee82651ebb55f32d3393d64aa10feb12c31,,0.0,3.0,N,4.0,2.0,2.0,0.0,0.0,0.0,1.0
676,676,0xa5e537f21987bcf2e79d9055f1a18fdc64ceb901,,0.0001785,2.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
677,677,0xa655830c25ab889ed53508aa953bd5eee8de47a0,,0.035213855,163.0,N,24.0,13.0,11.0,0.0,0.0,0.0,1.18
678,678,0xa75f5d5427e0b9c506aa7da99e2a932ea04bd88b,,7.01e-09,40.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,679,0xa7e15ef7c01b58ebe5ef74aa73625ae4b11fe754,,30000.0,7.0,N,25.0,25.0,0.0,0.0,0.0,0.0,1000.0
680,680,0xa83b11093c858c86321fbc4c20fe82cdbd58e09e,,298.6675224,10000.0,N,10000.0,3722.0,6278.0,0.0,369.0,369.0,0.59
681,681,0xa898d9a43d18df8fadd6ee242b49d26b4c1bcd28,,0.058812137,219.0,N,154.0,93.0,61.0,1.0,26.0,27.0,1.52
682,682,0xa8fdfe346972389e90b5f706ba5674f11a356425,,0.130504606,29.0,N,14.0,9.0,5.0,0.0,2.0,2.0,1.8
683,683,0xa91fb2f57d9394ef1dabb36a13cc92a64a6c8831,,0.031602346,11.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
684,684,0xa9ad44aa88fde1f51c4724a0e9d68c67def45ee2,,0.037053794,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
685,685,0xaa5a67c256e27a5d80712c51971408db3370927d,,0.0,1791.0,N,9878.0,5061.0,4817.0,0.0,0.0,0.0,1.05
686,686,0xaa81ce429095f56bddb09a862e805464f9380fe9,,0.006808574,130.0,N,8.0,6.0,2.0,26.0,35.0,61.0,3.0
687,687,0xaa8861b4280823afc36a467b40dd3c9abed8ec60,,1.05407692,37.0,N,10.0,6.0,4.0,6.0,34.0,40.0,1.5
688,688,0xab8da4a15424e0a51b31317f3a69f76f1c4033c1,,24.33933225,40.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
689,689,0xab914cb8c00936e1f69897fe0331853d1267b838,,0.773527394,271.0,N,209.0,111.0,98.0,0.0,0.0,0.0,1.13
690,690,0xabad833d66c2999cafec333f2948c628be1d4a53,,0.032912397,304.0,N,224.0,111.0,113.0,0.0,0.0,0.0,0.98
691,691,0xad233db0ba3dcc071b0625921ea01720cf0aba9f,,1.999009936,5576.0,N,8576.0,4008.0,4568.0,0.0,0.0,0.0,0.88
692,692,0xae19d0a772888d510c1984a115e470370c2bf4b6,,0.0,0.0,N,3.0,1.0,2.0,0.0,0.0,0.0,0.5
693,693,0xae7c9af4ca7eb419efaa0f6c654bd75ffad8c356,,0.001214476,93.0,N,1.0,1.0,0.0,12.0,46.0,58.0,1000.0
694,694,0xb13235831ddd1aa3da3206d0e2f150503feca36c,,0.000244958,3.0,N,2.0,1.0,1.0,0.0,0.0,0.0,1.0
695,695,0xb25b68dda1a0739efdafce4ed269552e56edd0ff,,0.000287326,4.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,696,0xb25da05f6704d4122183b86f824a890d7887f1fb,,0.0,0.0,N,4.0,2.0,2.0,0.0,0.0,0.0,1.0
697,697,0xb37909514ac6fb59d5c67cae946ff0d7f6a44835,,0.003948937,36.0,N,12.0,6.0,6.0,0.0,0.0,0.0,1.0
698,698,0xb43caf712ab3d62909975ef88bf84b46e6867182,,0.078034582,128.0,N,126.0,15.0,111.0,0.0,0.0,0.0,0.14
699,699,0xb44851dc9eda45000e49846c8bb79fb1e53507f6,,0.153818039,19.0,N,0.0,0.0,0.0,3.0,6.0,9.0,1.0
700,700,0xb4b927fee85ab721dce816f4180bec7c2cb26355,,0.19726402,3.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
701,701,0xb59f197b06b600cddf90a2b24fb6975c38ae661a,,0.048402515,80.0,N,50.0,28.0,22.0,0.0,0.0,0.0,1.27
702,702,0xb6461f3c43a44ac5180da996e352d37c9c1153ad,,0.020559825,31.0,N,10.0,7.0,3.0,1.0,5.0,6.0,2.33
703,703,0xb64cbb25419a0c2c73836d0af676f48e42472036,,1.238908068,316.0,N,122.0,53.0,69.0,112.0,126.0,238.0,0.77
704,704,0xb65a755ee2ee2fd3d65b22d4163d53b6e201ef55,,582.2872049,5.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
705,705,0xb8283c5d07c5379ac7042b3f0700fe5d8f8b17af,,0.086949177,40.0,N,7.0,5.0,2.0,0.0,4.0,4.0,2.5
706,706,0xb8ac6dec186496ad25ef7fdc7f341d93db928d30,,36908.69486,1027.0,N,614.0,407.0,207.0,0.0,0.0,0.0,1.97
707,707,0xb8f3a9296637123b591a56d31c4343f9c75c01bd,,0.530880071,472.0,N,2159.0,1942.0,217.0,0.0,0.0,0.0,8.95
708,708,0xb9564fa811ea1376268cce35dfff7627d15f634d,,0.12491724,91.0,N,53.0,30.0,23.0,0.0,0.0,0.0,1.3
709,709,0xb9b64b47eab858ce08cc7c8b7ba0d0a113faeabe,,0.482230019,235.0,N,17.0,10.0,7.0,79.0,124.0,203.0,1.43
710,710,0xbaec6ed4a9c3b333e1cb20c3e729d7100c85d8f1,,0.076081728,532.0,N,662.0,374.0,288.0,1.0,1.0,2.0,1.3
711,711,0xbbf432622e9811d95ddd018fd891ae6593cb3efc,,0.0,0.0,N,1.0,1.0,0.0,0.0,0.0,0.0,1000.0
712,712,0xbc1e24c83aabcaf5960ca37e1c1c43b61f6825b9,,0.05740016,3.0,N,15.0,14.0,1.0,0.0,0.0,0.0,14.0
713,713,0xbc713c6fd2ad5e965a2e3f8db40f13448527545e,,0.600050044,60.0,N,3.0,1.0,2.0,0.0,333.0,333.0,0.5
714,714,0xbc9164ed37f8256d45383667da6da3d91ccd44c2,,0.125184755,205.0,N,109.0,64.0,45.0,0.0,0.0,0.0,1.42
715,715,0xbc9b1e338fadf78c6a5667d1efb11c75b627a5fd,,29689.98856,1.0,N,3.0,3.0,0.0,0.0,0.0,0.0,1000.0
716,716,0xbe33406a4d72dc9af55c6a6d18649a78d7b3a9f1,,0.771282542,64.0,N,44.0,22.0,22.0,0.0,0.0,0.0,1.0
717,717,0xbea8b72a7a11793690459d09619ab02526395fec,,0.034994477,249.0,N,897.0,808.0,89.0,0.0,0.0,0.0,9.08
718,718,0xbfa2f68bf9ad60dc3cfb1cef04730eb7fa251424,,20.50585329,10000.0,N,117.0,117.0,0.0,0.0,0.0,0.0,1000.0
719,719,0xc0618b0b85e6e1c0a214be6123a50d9289119f17,,0.081723287,84.0,N,40.0,22.0,18.0,0.0,12.0,12.0,1.22
720,720,0xc0cef6da40144bc148f744c6c07c5fcb75b92521,,12.16617312,5902.0,N,4.0,4.0,0.0,0.0,45.0,45.0,1000.0
721,721,0xc224e63a4f17af617c1e9cb54f18b94b02a8ecaf,,0.287186544,176.0,N,55.0,27.0,28.0,29.0,83.0,112.0,0.96
722,722,0xc328389fd62190659156c8c81294309a3ec10e0e,,0.018692807,4.0,N,13.0,11.0,2.0,0.0,0.0,0.0,5.5
723,723,0xc3539f72a7877777a5e5dd383429cb2ae7524f53,,6.642773854,399.0,N,31.0,13.0,18.0,0.0,0.0,0.0,0.72
724,724,0xc3f186a20e7cc19b0ac0b0b0688ecb15c2e1b428,,84.66790191,55.0,N,13.0,11.0,2.0,41.0,79.0,120.0,5.5
725,725,0xc4d59742bd702e92e746d44b3aa2b7c99a780325,,0.294261789,617.0,N,512.0,277.0,235.0,16.0,102.0,118.0,1.18
726,726,0xc52de6455aa441fa3d41252680b2b30074242088,,0.402849109,117.0,N,173.0,147.0,26.0,0.0,0.0,0.0,5.65
727,727,0xc55705f6cad875d0f7e94b2b6e667fb087e19e3a,,0.381616347,108.0,N,6.0,2.0,4.0,14.0,62.0,76.0,0.5
728,728,0xc58bb74606b73c5043b75d7aa25ebe1d5d4e7c72,,529.1716149,10000.0,N,10000.0,1812.0,8188.0,0.0,103.0,103.0,0.22
729,729,0xc5cbc73a37eda8ea1c58744276f2afeaf686b64b,,0.135760296,22.0,N,18.0,10.0,8.0,0.0,1.0,1.0,1.25
730,730,0xc5fb5141121c4efbe6dbbbb8f96db09d1197d947,,0.319459734,29.0,N,0.0,0.0,0.0,3.0,3.0,6.0,1.0
731,731,0xc60047d770a67809bba246cd1c9b917d9244c97a,,0.114835528,19.0,N,0.0,0.0,0.0,0.0,18.0,18.0,1.0
732,732,0xc622b5fb8046950a4e56e98fe2b2a0e97340b82c,,0.020954674,67.0,N,5.0,3.0,2.0,2.0,34.0,36.0,1.5
733,733,0xc68576aee65cd106371db9bc903b81f98077a8d6,,0.023958702,117.0,N,112.0,65.0,47.0,1.0,3.0,4.0,1.38
734,734,0xc6a617de8de20f9ae61d43e75970cf3538690641,,1.100147589,1397.0,N,2354.0,1155.0,1199.0,0.0,0.0,0.0,0.96
735,735,0xc86a558056c525fddc6d5f2b0a0f83ea371f75a8,,0.118333794,21.0,N,13.0,8.0,5.0,0.0,0.0,0.0,1.6
736,736,0xc946f855fc851622e431c4cdc435e9a3474248c4,,1.517853964,186.0,N,18.0,12.0,6.0,93.0,139.0,232.0,2.0
737,737,0xc9c5920758244a15638044e41a1e1bd2fe457b6d,,0.170898367,801.0,N,0.0,0.0,0.0,0.0,1.0,1.0,1.0
738,738,0xc9c76cf73ce87527fed84cf9bc1f131106c8829c,,0.041461086,27.0,N,15.0,12.0,3.0,0.0,3.0,3.0,4.0
739,739,0xca37928c4df0a9ff9ec33a5bf7c5e40d77411591,,0.003175541,262.0,N,409.0,352.0,57.0,0.0,0.0,0.0,6.18
740,740,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,,0.0,3.0,N,10000.0,4979.0,5021.0,0.0,0.0,0.0,0.99
741,741,0xca8fa8f0b631ecdb18cda619c4fc9d197c8affca,,325000.48,71.0,N,104.0,104.0,0.0,0.0,7.0,7.0,1000.0
742,742,0xca9c9ce08ab150237063dfec5f110ba0d52de61b,,582.7779253,15.0,N,2.0,2.0,0.0,0.0,0.0,0.0,1000.0
743,743,0xcb12a15f0fdaec39baa4f4779450c9ac36125a04,,0.344422732,117.0,N,45.0,33.0,12.0,7.0,13.0,20.0,2.75
744,744,0xccf37287436142c4ad52d669462934cbe9933a60,,0.0,2.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
745,745,0xcd3654cd6546822d189bbcf340ef73977a0e4361,,0.058589284,8.0,N,2.0,2.0,0.0,0.0,3.0,3.0,1000.0
746,746,0xcdc22bfda312be7bd7b6f993e7850ba5a8669e59,,0.003682632,3865.0,N,3541.0,151.0,3390.0,0.0,0.0,0.0,0.04
747,747,0xceef3227be953d688e89e5fd4cc11f3617f6b100,,0.000928891,3.0,N,2.0,1.0,1.0,0.0,0.0,0.0,1.0
748,748,0xcf60a96e8b89cc6d9ea382be0ae805ee3fcddb8a,,0.0574007,3.0,N,4.0,3.0,1.0,0.0,0.0,0.0,3.0
749,749,0xcfe181b9a430191c9a1c55374a2af91649b3b50e,,0.020403143,485.0,N,143.0,66.0,77.0,62.0,94.0,156.0,0.86
750,750,0xd259d197936c6c3787869078d7e6d8a6bff7c568,,9.821171416,187.0,N,214.0,94.0,120.0,0.0,1.0,1.0,0.78
751,751,0xd2a66c0c6c9f38b4d94fabe0b96a909a37ed0f92,,2.705537924,3606.0,N,6698.0,3334.0,3364.0,0.0,0.0,0.0,0.99
